STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,GEO_AREA,Geographical area,AGE,Age,SEX,Sex,EDUCATION_LEVEL,Education level,INCOME_GROUP,Income group,EMP_STATUS,Employment status,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,OBS_STATUS_3,Observation status 3,UNIT_MULT,Unit multiplier,TIME_HORIZON_USE,Time horizon,DECIMALS,Decimals,BREAKDOWN_V7_HH,V7 Breakdowns households
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,F,Female,_T,Total,_T,Total,_T,Total,2024,,42.25361214121516,,A,Normal value,,,,,0,Units,,,2,Two,F_Y55_74,Female aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,F,Female,_T,Total,_T,Total,_T,Total,2023,,40.78988855,,A,Normal value,,,,,0,Units,,,2,Two,F_Y55_74,Female aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,F,Female,_T,Total,_T,Total,_T,Total,2022,,91.35593754,,A,Normal value,,,,,0,Units,,,2,Two,F_Y16_24,Female aged 16-24
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,F,Female,_T,Total,_T,Total,_T,Total,2021,,93.96444775,,A,Normal value,,,,,0,Units,,,2,Two,F_Y16_24,Female aged 16-24
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,F,Female,_T,Total,_T,Total,_T,Total,2024,,88.74892047866012,,A,Normal value,,,,,0,Units,,,2,Two,F_Y16_24,Female aged 16-24
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,F,Female,_T,Total,_T,Total,_T,Total,2023,,90.91478375,,A,Normal value,,,,,0,Units,,,2,Two,F_Y16_24,Female aged 16-24
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,M,Male,_T,Total,_T,Total,_T,Total,2022,,88.3903257,,A,Normal value,,,,,0,Units,,,2,Two,M_Y16_24,Male aged 16-24
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,M,Male,_T,Total,_T,Total,_T,Total,2024,,86.54927537407644,,A,Normal value,,,,,0,Units,,,2,Two,M_Y16_24,Male aged 16-24
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,M,Male,_T,Total,_T,Total,_T,Total,2021,,90.40625651,,A,Normal value,,,,,0,Units,,,2,Two,M_Y16_24,Male aged 16-24
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,M,Male,_T,Total,_T,Total,_T,Total,2023,,88.76618149,,A,Normal value,,,,,0,Units,,,2,Two,M_Y16_24,Male aged 16-24
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,F,Female,_T,Total,_T,Total,_T,Total,2022,,82.86846554,,A,Normal value,,,,,0,Units,,,2,Two,F_Y25_54,Female aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,F,Female,_T,Total,_T,Total,_T,Total,2021,,82.27158817,,A,Normal value,,,,,0,Units,,,2,Two,F_Y25_54,Female aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,F,Female,_T,Total,_T,Total,_T,Total,2024,,78.70691186656137,,A,Normal value,,,,,0,Units,,,2,Two,F_Y25_54,Female aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,F,Female,_T,Total,_T,Total,_T,Total,2023,,79.31261872,,A,Normal value,,,,,0,Units,,,2,Two,F_Y25_54,Female aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2022,,82.37864269,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2021,,79.01657166,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2024,,75.68187134892881,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2023,,77.20628737,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,M,Male,_T,Total,_T,Total,_T,Total,2023,,44.33597749,,A,Normal value,,,,,0,Units,,,2,Two,M_Y55_74,Male aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,M,Male,_T,Total,_T,Total,_T,Total,2024,,43.964631313116406,,A,Normal value,,,,,0,Units,,,2,Two,M_Y55_74,Male aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,M,Male,_T,Total,_T,Total,_T,Total,2021,,43.03031114,,A,Normal value,,,,,0,Units,,,2,Two,M_Y55_74,Male aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,M,Male,_T,Total,_T,Total,_T,Total,2022,,43.17204736,,A,Normal value,,,,,0,Units,,,2,Two,M_Y55_74,Male aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y_GE75,75 years or over,_T,Total,_T,Total,_T,Total,_T,Total,2021,,7.276201242,,A,Normal value,,,,,0,Units,,,2,Two,Y75_MAX,Individuals aged 75 and over
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y_GE75,75 years or over,_T,Total,_T,Total,_T,Total,_T,Total,2022,,8.603116381,,A,Normal value,,,,,0,Units,,,2,Two,Y75_MAX,Individuals aged 75 and over
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y_GE75,75 years or over,_T,Total,_T,Total,_T,Total,_T,Total,2023,,11.39091674,,A,Normal value,,,,,0,Units,,,2,Two,Y75_MAX,Individuals aged 75 and over
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y_GE75,75 years or over,_T,Total,_T,Total,_T,Total,_T,Total,2024,,11.37595024183533,,A,Normal value,,,,,0,Units,,,2,Two,Y75_MAX,Individuals aged 75 and over
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2021,,93.76149101,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2022,,97.93283416,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,92.96879725,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2024,,88.26184138744358,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24HI,Individuals aged 16-24 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,LO,Low level of educational attainment,_T,Total,_T,Total,2022,,77.36297527,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24LO,Individuals aged 16-24 with no or a low level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,LO,Low level of educational attainment,_T,Total,_T,Total,2024,,82.61694385119885,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24LO,Individuals aged 16-24 with no or a low level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,LO,Low level of educational attainment,_T,Total,_T,Total,2021,,86.85792174,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24LO,Individuals aged 16-24 with no or a low level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,LO,Low level of educational attainment,_T,Total,_T,Total,2023,,84.38477008,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24LO,Individuals aged 16-24 with no or a low level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,ME,Middle level of educational attainment,_T,Total,_T,Total,2022,,93.18865062,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24ME,Individuals aged 16-24 with a middle level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,ME,Middle level of educational attainment,_T,Total,_T,Total,2021,,93.87542689,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24ME,Individuals aged 16-24 with a middle level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,ME,Middle level of educational attainment,_T,Total,_T,Total,2024,,89.66336395750756,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24ME,Individuals aged 16-24 with a middle level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,ME,Middle level of educational attainment,_T,Total,_T,Total,2023,,91.60420145,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24ME,Individuals aged 16-24 with a middle level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,_T,Total,_T,Total,_T,Total,2022,,89.77096349,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24,Individuals aged 16-24
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,_T,Total,_T,Total,_T,Total,2021,,92.03264793,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24,Individuals aged 16-24
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,87.6095594923932,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24,Individuals aged 16-24
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,_T,Total,_T,Total,_T,Total,_T,Total,2023,,89.75396825,,A,Normal value,,,,,0,Units,,,2,Two,Y16_24,Individuals aged 16-24
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2022,,59.82733285,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2021,,60.20738135,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2024,,59.009321644008864,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,58.25688421,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,ME,Middle level of educational attainment,_T,Total,_T,Total,2023,,45.72822937,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74ME,Individuals aged 55-74 with a middle level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,ME,Middle level of educational attainment,_T,Total,_T,Total,2024,,42.91543924452662,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74ME,Individuals aged 55-74 with a middle level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,ME,Middle level of educational attainment,_T,Total,_T,Total,2021,,46.63463338,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74ME,Individuals aged 55-74 with a middle level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,ME,Middle level of educational attainment,_T,Total,_T,Total,2022,,46.52120707,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74ME,Individuals aged 55-74 with a middle level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,LO,Low level of educational attainment,_T,Total,_T,Total,2022,,25.30352547,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74LO,Individuals aged 55-74 with no or a low level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,LO,Low level of educational attainment,_T,Total,_T,Total,2024,,23.03943789537959,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74LO,Individuals aged 55-74 with no or a low level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,LO,Low level of educational attainment,_T,Total,_T,Total,2021,,21.03627484,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74LO,Individuals aged 55-74 with no or a low level of educational attainment
